date_id,region,generation,value
291,France,Nuclear,654485
292,France,Nuclear,636705
293,France,Nuclear,620163
294,France,Nuclear,647148
295,France,Nuclear,695126
296,France,Nuclear,683342
297,France,Nuclear,698671
298,France,Nuclear,712774
299,France,Nuclear,684706
300,France,Nuclear,682068
301,France,Nuclear,683341
302,France,Nuclear,583047
303,France,Nuclear,563862
304,France,Nuclear,650858
305,France,Nuclear,615636
306,France,Nuclear,646554
307,France,Nuclear,679060
308,France,Nuclear,686257
309,France,Nuclear,680688
310,France,Nuclear,658286
311,France,Nuclear,653159
312,France,Nuclear,694797
313,France,Nuclear,711173
314,France,Nuclear,701682
315,France,Nuclear,699786
316,France,Nuclear,699921
317,France,Nuclear,700894
318,France,Nuclear,722428
319,France,Nuclear,717702
320,France,Nuclear,716586
321,France,Nuclear,700051
322,France,Nuclear,724233
323,France,Nuclear,710476
324,France,Nuclear,708442
325,France,Nuclear,741327
326,France,Nuclear,744704
327,France,Nuclear,758908
328,France,Nuclear,775272
329,France,Nuclear,780765
330,France,Nuclear,752929
331,France,Nuclear,713369
332,France,Nuclear,774915
333,France,Nuclear,813709
334,France,Nuclear,825754
335,France,Nuclear,829479
336,France,Nuclear,848093
337,France,Nuclear,859500
338,France,Nuclear,887946
339,France,Nuclear,879854
340,France,Nuclear,878515
341,France,Nuclear,880166
342,France,Nuclear,895317
343,France,Nuclear,933729
344,France,Nuclear,956651
345,France,Nuclear,969376
346,France,Nuclear,986438
347,France,Nuclear,991018
348,France,Nuclear,994135
349,France,Nuclear,998158
350,France,Nuclear,1002171
351,France,Nuclear,1002343
352,France,Nuclear,974077
353,France,Nuclear,949153
354,France,Nuclear,946134
355,France,Nuclear,961682
356,France,Nuclear,954111
357,France,Nuclear,900806
358,France,Nuclear,824339
359,France,Nuclear,822268
360,France,Nuclear,777628
361,France,Nuclear,885956
362,France,Nuclear,875021
363,France,Nuclear,774975
364,France,Nuclear,729076
365,France,Nuclear,25880
274,France,Oil,3812
275,France,Oil,3784
276,France,Oil,7772
277,France,Oil,7297
278,France,Oil,3811
279,France,Oil,3989
280,France,Oil,3999
281,France,Oil,3984
282,France,Oil,3940
283,France,Oil,3998
284,France,Oil,3978
285,France,Oil,3973
286,France,Oil,3984
287,France,Oil,3973
288,France,Oil,3979
289,France,Oil,3978
290,France,Oil,3968
291,France,Oil,4315
292,France,Oil,4204
293,France,Oil,4037
294,France,Oil,3928
295,France,Oil,3916
296,France,Oil,3540
297,France,Oil,3958
298,France,Oil,4438
299,France,Oil,3930
300,France,Oil,3876
301,France,Oil,4175
302,France,Oil,3724
303,France,Oil,3331
304,France,Oil,8790
305,France,Oil,5522
306,France,Oil,4767
307,France,Oil,4817
308,France,Oil,4803
309,France,Oil,4782
310,France,Oil,4814
311,France,Oil,5088
312,France,Oil,4817
313,France,Oil,4819
314,France,Oil,4636
315,France,Oil,4512
316,France,Oil,4512
317,France,Oil,4510
318,France,Oil,4624
319,France,Oil,4539
320,France,Oil,4521
321,France,Oil,4542
322,France,Oil,4692
323,France,Oil,4741
324,France,Oil,4804
325,France,Oil,4793
326,France,Oil,4802
327,France,Oil,5721
328,France,Oil,7051
329,France,Oil,4743
330,France,Oil,4738
331,France,Oil,4779
332,France,Oil,4744
333,France,Oil,6294
334,France,Oil,4667
335,France,Oil,5687
336,France,Oil,4022
337,France,Oil,4057
338,France,Oil,4122
339,France,Oil,5256
340,France,Oil,9767
341,France,Oil,5179
342,France,Oil,5417
343,France,Oil,5122
344,France,Oil,4703
345,France,Oil,12223
346,France,Oil,25383
347,France,Oil,19316
348,France,Oil,9873
349,France,Oil,10229
350,France,Oil,13078
351,France,Oil,4137
352,France,Oil,4132
353,France,Oil,4127
354,France,Oil,4166
355,France,Oil,4288
356,France,Oil,4153
357,France,Oil,4157
358,France,Oil,4163
359,France,Oil,4136
360,France,Oil,3901
361,France,Oil,3634
362,France,Oil,3758
363,France,Oil,4176
364,France,Oil,4109
365,France,Oil,171
274,France,Other fossil fuel,0
275,France,Other fossil fuel,0
276,France,Other fossil fuel,0
277,France,Other fossil fuel,0
278,France,Other fossil fuel,0
279,France,Other fossil fuel,0
280,France,Other fossil fuel,0
281,France,Other fossil fuel,0
282,France,Other fossil fuel,0
283,France,Other fossil fuel,0
284,France,Other fossil fuel,0
285,France,Other fossil fuel,0
286,France,Other fossil fuel,0
287,France,Other fossil fuel,0
288,France,Other fossil fuel,0
289,France,Other fossil fuel,0
290,France,Other fossil fuel,0
291,France,Other fossil fuel,0
292,France,Other fossil fuel,0
293,France,Other fossil fuel,0
294,France,Other fossil fuel,0
295,France,Other fossil fuel,0
296,France,Other fossil fuel,0
297,France,Other fossil fuel,0
298,France,Other fossil fuel,0
299,France,Other fossil fuel,0
300,France,Other fossil fuel,0
301,France,Other fossil fuel,0
302,France,Other fossil fuel,0
303,France,Other fossil fuel,0
304,France,Other fossil fuel,0
305,France,Other fossil fuel,0
306,France,Other fossil fuel,0
307,France,Other fossil fuel,0
308,France,Other fossil fuel,0
309,France,Other fossil fuel,0
310,France,Other fossil fuel,0
311,France,Other fossil fuel,0
312,France,Other fossil fuel,0
313,France,Other fossil fuel,0
314,France,Other fossil fuel,0
315,France,Other fossil fuel,0
316,France,Other fossil fuel,0
317,France,Other fossil fuel,0
318,France,Other fossil fuel,0
319,France,Other fossil fuel,0
320,France,Other fossil fuel,0
321,France,Other fossil fuel,0
322,France,Other fossil fuel,0
323,France,Other fossil fuel,0
324,France,Other fossil fuel,0
325,France,Other fossil fuel,0
326,France,Other fossil fuel,0
327,France,Other fossil fuel,0
328,France,Other fossil fuel,0
329,France,Other fossil fuel,0
330,France,Other fossil fuel,0
331,France,Other fossil fuel,0
332,France,Other fossil fuel,0
333,France,Other fossil fuel,0
334,France,Other fossil fuel,0
335,France,Other fossil fuel,0
336,France,Other fossil fuel,0
337,France,Other fossil fuel,0
338,France,Other fossil fuel,0
339,France,Other fossil fuel,0
340,France,Other fossil fuel,0
341,France,Other fossil fuel,0
342,France,Other fossil fuel,0
343,France,Other fossil fuel,0
344,France,Other fossil fuel,0
345,France,Other fossil fuel,0
346,France,Other fossil fuel,0
347,France,Other fossil fuel,0
348,France,Other fossil fuel,0
349,France,Other fossil fuel,0
350,France,Other fossil fuel,0
351,France,Other fossil fuel,0
352,France,Other fossil fuel,0
353,France,Other fossil fuel,0
354,France,Other fossil fuel,0
355,France,Other fossil fuel,0
356,France,Other fossil fuel,0
357,France,Other fossil fuel,0
358,France,Other fossil fuel,0
359,France,Other fossil fuel,0
360,France,Other fossil fuel,0
361,France,Other fossil fuel,0
362,France,Other fossil fuel,0
363,France,Other fossil fuel,0
364,France,Other fossil fuel,0
365,France,Other fossil fuel,0
274,France,Other renewables,0
275,France,Other renewables,0
276,France,Other renewables,0
277,France,Other renewables,0
278,France,Other renewables,0
279,France,Other renewables,0
280,France,Other renewables,0
281,France,Other renewables,0
282,France,Other renewables,0
283,France,Other renewables,0
284,France,Other renewables,0
285,France,Other renewables,0
286,France,Other renewables,0
287,France,Other renewables,0
288,France,Other renewables,0
289,France,Other renewables,0
290,France,Other renewables,0
291,France,Other renewables,0
292,France,Other renewables,0
293,France,Other renewables,0
294,France,Other renewables,0
295,France,Other renewables,0
296,France,Other renewables,0
297,France,Other renewables,0
298,France,Other renewables,0
299,France,Other renewables,0
300,France,Other renewables,0
301,France,Other renewables,0
302,France,Other renewables,0
303,France,Other renewables,0
304,France,Other renewables,0
305,France,Other renewables,0
306,France,Other renewables,0
307,France,Other renewables,0
308,France,Other renewables,0
309,France,Other renewables,0
310,France,Other renewables,0
311,France,Other renewables,0
312,France,Other renewables,0
313,France,Other renewables,0
314,France,Other renewables,0
315,France,Other renewables,0
316,France,Other renewables,0
317,France,Other renewables,0
318,France,Other renewables,0
319,France,Other renewables,0
320,France,Other renewables,0
321,France,Other renewables,0
322,France,Other renewables,0
323,France,Other renewables,0
324,France,Other renewables,0
325,France,Other renewables,0
326,France,Other renewables,0
327,France,Other renewables,0
328,France,Other renewables,0
329,France,Other renewables,0
330,France,Other renewables,0
331,France,Other renewables,0
332,France,Other renewables,0
333,France,Other renewables,0
334,France,Other renewables,0
335,France,Other renewables,0
336,France,Other renewables,0
337,France,Other renewables,0
338,France,Other renewables,0
339,France,Other renewables,0
340,France,Other renewables,0
341,France,Other renewables,0
342,France,Other renewables,0
343,France,Other renewables,0
344,France,Other renewables,0
345,France,Other renewables,0
346,France,Other renewables,0
347,France,Other renewables,0
348,France,Other renewables,0
349,France,Other renewables,0
350,France,Other renewables,0
351,France,Other renewables,0
352,France,Other renewables,0
353,France,Other renewables,0
354,France,Other renewables,0
355,France,Other renewables,0
356,France,Other renewables,0
357,France,Other renewables,0
358,France,Other renewables,0
359,France,Other renewables,0
360,France,Other renewables,0
361,France,Other renewables,0
362,France,Other renewables,0
363,France,Other renewables,0
364,France,Other renewables,0
365,France,Other renewables,0
274,France,Pumped storage generation,3111
275,France,Pumped storage generation,9922
276,France,Pumped storage generation,18915
277,France,Pumped storage generation,20242
278,France,Pumped storage generation,9915
279,France,Pumped storage generation,21528
280,France,Pumped storage generation,16248
281,France,Pumped storage generation,7061
282,France,Pumped storage generation,3651
283,France,Pumped storage generation,22492
284,France,Pumped storage generation,18323
285,France,Pumped storage generation,18060
286,France,Pumped storage generation,17309
287,France,Pumped storage generation,19829
288,France,Pumped storage generation,2715
289,France,Pumped storage generation,8416
290,France,Pumped storage generation,20578
291,France,Pumped storage generation,28832
292,France,Pumped storage generation,19381
293,France,Pumped storage generation,25098
294,France,Pumped storage generation,12896
295,France,Pumped storage generation,5389
296,France,Pumped storage generation,1306
297,France,Pumped storage generation,11400
298,France,Pumped storage generation,14386
299,France,Pumped storage generation,26165
300,France,Pumped storage generation,10430
301,France,Pumped storage generation,14557
302,France,Pumped storage generation,13295
303,France,Pumped storage generation,11911
304,France,Pumped storage generation,25981
305,France,Pumped storage generation,4804
306,France,Pumped storage generation,22623
307,France,Pumped storage generation,26442
308,France,Pumped storage generation,29873
309,France,Pumped storage generation,5803
310,France,Pumped storage generation,7031
311,France,Pumped storage generation,17957
312,France,Pumped storage generation,15739
313,France,Pumped storage generation,18257
314,France,Pumped storage generation,27239
315,France,Pumped storage generation,12922
316,France,Pumped storage generation,25453
317,France,Pumped storage generation,7445
318,France,Pumped storage generation,36031
319,France,Pumped storage generation,29829
320,France,Pumped storage generation,20572
321,France,Pumped storage generation,10828
322,France,Pumped storage generation,18873
323,France,Pumped storage generation,12952
324,France,Pumped storage generation,1934
325,France,Pumped storage generation,35806
326,France,Pumped storage generation,28772
327,France,Pumped storage generation,11294
328,France,Pumped storage generation,20871
329,France,Pumped storage generation,17051
330,France,Pumped storage generation,11287
331,France,Pumped storage generation,3543
332,France,Pumped storage generation,21486
333,France,Pumped storage generation,36559
334,France,Pumped storage generation,37154
335,France,Pumped storage generation,30581
336,France,Pumped storage generation,22308
337,France,Pumped storage generation,4811
338,France,Pumped storage generation,1444
339,France,Pumped storage generation,32885
340,France,Pumped storage generation,32560
341,France,Pumped storage generation,13920
342,France,Pumped storage generation,15353
343,France,Pumped storage generation,20875
344,France,Pumped storage generation,12243
345,France,Pumped storage generation,12421
346,France,Pumped storage generation,42963
347,France,Pumped storage generation,34656
348,France,Pumped storage generation,30890
349,France,Pumped storage generation,19859
350,France,Pumped storage generation,33615
351,France,Pumped storage generation,16286
352,France,Pumped storage generation,5386
353,France,Pumped storage generation,6950
354,France,Pumped storage generation,18308
355,France,Pumped storage generation,16596
356,France,Pumped storage generation,14241
357,France,Pumped storage generation,10206
358,France,Pumped storage generation,15242
359,France,Pumped storage generation,6781
360,France,Pumped storage generation,5585
361,France,Pumped storage generation,17588
362,France,Pumped storage generation,18094
363,France,Pumped storage generation,21096
364,France,Pumped storage generation,28114
365,France,Pumped storage generation,0
274,France,Run-of-River Hydro,84310
275,France,Run-of-River Hydro,92480
276,France,Run-of-River Hydro,93468
277,France,Run-of-River Hydro,85162
278,France,Run-of-River Hydro,77122
279,France,Run-of-River Hydro,75844
280,France,Run-of-River Hydro,75061
281,France,Run-of-River Hydro,60027
282,France,Run-of-River Hydro,52399
283,France,Run-of-River Hydro,55121
284,France,Run-of-River Hydro,55089
285,France,Run-of-River Hydro,55308
286,France,Run-of-River Hydro,54596
287,France,Run-of-River Hydro,54817
288,France,Run-of-River Hydro,48801
289,France,Run-of-River Hydro,44243
290,France,Run-of-River Hydro,50586
291,France,Run-of-River Hydro,51797
292,France,Run-of-River Hydro,53533
293,France,Run-of-River Hydro,59003
294,France,Run-of-River Hydro,71798
295,France,Run-of-River Hydro,81347
296,France,Run-of-River Hydro,62993
297,France,Run-of-River Hydro,81801
298,France,Run-of-River Hydro,90972
299,France,Run-of-River Hydro,84053
300,France,Run-of-River Hydro,76184
301,France,Run-of-River Hydro,71437
302,France,Run-of-River Hydro,58066
303,France,Run-of-River Hydro,50360
304,France,Run-of-River Hydro,61211
305,France,Run-of-River Hydro,71364
306,France,Run-of-River Hydro,75474
307,France,Run-of-River Hydro,75350
308,France,Run-of-River Hydro,85521
309,France,Run-of-River Hydro,80165
310,France,Run-of-River Hydro,70671
311,France,Run-of-River Hydro,75729
312,France,Run-of-River Hydro,77259
313,France,Run-of-River Hydro,87701
314,France,Run-of-River Hydro,103812
315,France,Run-of-River Hydro,89403
316,France,Run-of-River Hydro,83042
317,France,Run-of-River Hydro,70920
318,France,Run-of-River Hydro,83895
319,France,Run-of-River Hydro,80646
320,France,Run-of-River Hydro,88380
321,France,Run-of-River Hydro,82038
322,France,Run-of-River Hydro,93815
323,France,Run-of-River Hydro,92468
324,France,Run-of-River Hydro,82798
325,France,Run-of-River Hydro,97505
326,France,Run-of-River Hydro,101609
327,France,Run-of-River Hydro,104482
328,France,Run-of-River Hydro,106788
329,France,Run-of-River Hydro,105508
330,France,Run-of-River Hydro,91056
331,France,Run-of-River Hydro,76777
332,France,Run-of-River Hydro,89055
333,France,Run-of-River Hydro,95959
334,France,Run-of-River Hydro,99981
335,France,Run-of-River Hydro,96451
336,France,Run-of-River Hydro,96859
337,France,Run-of-River Hydro,72634
338,France,Run-of-River Hydro,67186
339,France,Run-of-River Hydro,89791
340,France,Run-of-River Hydro,95659
341,France,Run-of-River Hydro,89129
342,France,Run-of-River Hydro,86745
343,France,Run-of-River Hydro,101893
344,France,Run-of-River Hydro,85700
345,France,Run-of-River Hydro,77390
346,France,Run-of-River Hydro,111925
347,France,Run-of-River Hydro,118064
348,France,Run-of-River Hydro,115769
349,France,Run-of-River Hydro,121469
350,France,Run-of-River Hydro,140917
351,France,Run-of-River Hydro,120792
352,France,Run-of-River Hydro,102849
353,France,Run-of-River Hydro,92139
354,France,Run-of-River Hydro,91351
355,France,Run-of-River Hydro,98961
356,France,Run-of-River Hydro,101577
357,France,Run-of-River Hydro,118971
358,France,Run-of-River Hydro,130086
359,France,Run-of-River Hydro,124475
360,France,Run-of-River Hydro,123927
361,France,Run-of-River Hydro,130152
362,France,Run-of-River Hydro,126083
363,France,Run-of-River Hydro,121427
364,France,Run-of-River Hydro,128051
365,France,Run-of-River Hydro,5060
274,France,Solar,35194
275,France,Solar,47541
276,France,Solar,53653
277,France,Solar,64097
278,France,Solar,58044
279,France,Solar,50471
280,France,Solar,56278
281,France,Solar,42002
282,France,Solar,56777
283,France,Solar,39187
284,France,Solar,39778
285,France,Solar,44874
286,France,Solar,27982
287,France,Solar,27567
288,France,Solar,42771
289,France,Solar,46084
290,France,Solar,33674
291,France,Solar,50103
292,France,Solar,36815
293,France,Solar,27742
294,France,Solar,24556
295,France,Solar,43605
296,France,Solar,28863
297,France,Solar,38636
298,France,Solar,32920
299,France,Solar,41300
300,France,Solar,31105
301,France,Solar,34937
302,France,Solar,33511
303,France,Solar,35914
304,France,Solar,30331
305,France,Solar,39038
306,France,Solar,43679
307,France,Solar,15823
308,France,Solar,28273
309,France,Solar,39737
310,France,Solar,34422
311,France,Solar,40397
312,France,Solar,20553
313,France,Solar,17468
314,France,Solar,37280
315,France,Solar,42143
316,France,Solar,39032
317,France,Solar,34395
318,France,Solar,16430
319,France,Solar,14347
320,France,Solar,31334
321,France,Solar,24433
322,France,Solar,26842
323,France,Solar,30704
324,France,Solar,28112
325,France,Solar,11325
326,France,Solar,24549
327,France,Solar,22775
328,France,Solar,24480
329,France,Solar,24542
330,France,Solar,25448
331,France,Solar,21888
332,France,Solar,16500
333,France,Solar,19933
334,France,Solar,24959
335,France,Solar,20645
336,France,Solar,15588
337,France,Solar,13042
338,France,Solar,18008
339,France,Solar,30163
340,France,Solar,23096
341,France,Solar,27547
342,France,Solar,14191
343,France,Solar,16715
344,France,Solar,25973
345,France,Solar,25612
346,France,Solar,17681
347,France,Solar,13991
348,France,Solar,15305
349,France,Solar,11983
350,France,Solar,24516
351,France,Solar,29059
352,France,Solar,23722
353,France,Solar,16237
354,France,Solar,10439
355,France,Solar,18786
356,France,Solar,15035
357,France,Solar,15872
358,France,Solar,21882
359,France,Solar,21268
360,France,Solar,17768
361,France,Solar,24766
362,France,Solar,24175
363,France,Solar,13666
364,France,Solar,13107
365,France,Solar,0
274,France,Wind offshore,0
275,France,Wind offshore,0
276,France,Wind offshore,0
277,France,Wind offshore,0
278,France,Wind offshore,0
279,France,Wind offshore,0
280,France,Wind offshore,0
281,France,Wind offshore,0
282,France,Wind offshore,0
283,France,Wind offshore,0
284,France,Wind offshore,0
285,France,Wind offshore,0
286,France,Wind offshore,0
287,France,Wind offshore,0
288,France,Wind offshore,0
289,France,Wind offshore,0
290,France,Wind offshore,0
291,France,Wind offshore,0
292,France,Wind offshore,0
293,France,Wind offshore,0
294,France,Wind offshore,0
295,France,Wind offshore,0
296,France,Wind offshore,0
297,France,Wind offshore,0
298,France,Wind offshore,0
299,France,Wind offshore,0
300,France,Wind offshore,0
301,France,Wind offshore,0
302,France,Wind offshore,0
303,France,Wind offshore,0
304,France,Wind offshore,0
305,France,Wind offshore,0
306,France,Wind offshore,0
307,France,Wind offshore,0
308,France,Wind offshore,0
309,France,Wind offshore,0
310,France,Wind offshore,0
311,France,Wind offshore,0
312,France,Wind offshore,0
313,France,Wind offshore,0
314,France,Wind offshore,0
315,France,Wind offshore,0
316,France,Wind offshore,0
317,France,Wind offshore,0
318,France,Wind offshore,0
319,France,Wind offshore,0
320,France,Wind offshore,0
321,France,Wind offshore,0
322,France,Wind offshore,0
323,France,Wind offshore,0
324,France,Wind offshore,0
325,France,Wind offshore,0
326,France,Wind offshore,0
327,France,Wind offshore,0
328,France,Wind offshore,0
329,France,Wind offshore,0
330,France,Wind offshore,0
331,France,Wind offshore,0
332,France,Wind offshore,0
333,France,Wind offshore,0
334,France,Wind offshore,0
335,France,Wind offshore,0
336,France,Wind offshore,0
337,France,Wind offshore,0
338,France,Wind offshore,0
339,France,Wind offshore,0
340,France,Wind offshore,0
341,France,Wind offshore,0
342,France,Wind offshore,0
343,France,Wind offshore,0
344,France,Wind offshore,0
345,France,Wind offshore,0
346,France,Wind offshore,0
347,France,Wind offshore,0
348,France,Wind offshore,0
349,France,Wind offshore,0
350,France,Wind offshore,0
351,France,Wind offshore,0
352,France,Wind offshore,0
353,France,Wind offshore,0
354,France,Wind offshore,0
355,France,Wind offshore,0
356,France,Wind offshore,0
357,France,Wind offshore,0
358,France,Wind offshore,0
359,France,Wind offshore,0
360,France,Wind offshore,0
361,France,Wind offshore,0
362,France,Wind offshore,0
363,France,Wind offshore,0
364,France,Wind offshore,0
365,France,Wind offshore,0
274,France,Wind onshore,233550
275,France,Wind onshore,102892
276,France,Wind onshore,31558
277,France,Wind onshore,36913
278,France,Wind onshore,165807
279,France,Wind onshore,35723
280,France,Wind onshore,40062
281,France,Wind onshore,46887
282,France,Wind onshore,84660
283,France,Wind onshore,63652
284,France,Wind onshore,46838
285,France,Wind onshore,24081
286,France,Wind onshore,73485
287,France,Wind onshore,123925
288,France,Wind onshore,150506
289,France,Wind onshore,104088
290,France,Wind onshore,101475
291,France,Wind onshore,68649
292,France,Wind onshore,145832
293,France,Wind onshore,137027
294,France,Wind onshore,162914
295,France,Wind onshore,97937
296,France,Wind onshore,240183
297,France,Wind onshore,229646
298,France,Wind onshore,100958
299,France,Wind onshore,122043
300,France,Wind onshore,155885
301,France,Wind onshore,118675
302,France,Wind onshore,125757
303,France,Wind onshore,66047
304,France,Wind onshore,162694
305,France,Wind onshore,256873
306,France,Wind onshore,153540
307,France,Wind onshore,229787
308,France,Wind onshore,156914
309,France,Wind onshore,99318
310,France,Wind onshore,210352
311,France,Wind onshore,230315
312,France,Wind onshore,277812
313,France,Wind onshore,146787
314,France,Wind onshore,79236
315,France,Wind onshore,76716
316,France,Wind onshore,70274
317,France,Wind onshore,50509
318,France,Wind onshore,103964
319,France,Wind onshore,201956
320,France,Wind onshore,249454
321,France,Wind onshore,275327
322,France,Wind onshore,123339
323,France,Wind onshore,66987
324,France,Wind onshore,173464
325,France,Wind onshore,214737
326,France,Wind onshore,265878
327,France,Wind onshore,240457
328,France,Wind onshore,202867
329,France,Wind onshore,94927
330,France,Wind onshore,98547
331,France,Wind onshore,153382
332,France,Wind onshore,85602
333,France,Wind onshore,41740
334,France,Wind onshore,52939
335,France,Wind onshore,83215
336,France,Wind onshore,77483
337,France,Wind onshore,123216
338,France,Wind onshore,55137
339,France,Wind onshore,31995
340,France,Wind onshore,46476
341,France,Wind onshore,50445
342,France,Wind onshore,47434
343,France,Wind onshore,55504
344,France,Wind onshore,45681
345,France,Wind onshore,50944
346,France,Wind onshore,80292
347,France,Wind onshore,103233
348,France,Wind onshore,54449
349,France,Wind onshore,136903
350,France,Wind onshore,89160
351,France,Wind onshore,69699
352,France,Wind onshore,201419
353,France,Wind onshore,306954
354,France,Wind onshore,234544
355,France,Wind onshore,197478
356,France,Wind onshore,289729
357,France,Wind onshore,267862
358,France,Wind onshore,113190
359,France,Wind onshore,151673
360,France,Wind onshore,166524
361,France,Wind onshore,131606
362,France,Wind onshore,310432
363,France,Wind onshore,245197
364,France,Wind onshore,311191
365,France,Wind onshore,14560
274,Germany,Biomass,111341.26
275,Germany,Biomass,111900.65
276,Germany,Biomass,112915.5
277,Germany,Biomass,113024.56
278,Germany,Biomass,112261.71
279,Germany,Biomass,112078.86
280,Germany,Biomass,112943.87
281,Germany,Biomass,113691.51
282,Germany,Biomass,111603.26
283,Germany,Biomass,109585.94
284,Germany,Biomass,109466.81
285,Germany,Biomass,109511.96
286,Germany,Biomass,109656.65
287,Germany,Biomass,108479.57
288,Germany,Biomass,107972.52
289,Germany,Biomass,109274.46
290,Germany,Biomass,110357.36
291,Germany,Biomass,113183.16
292,Germany,Biomass,115280.96
293,Germany,Biomass,115360.68
294,Germany,Biomass,118344.85
295,Germany,Biomass,118263.11
296,Germany,Biomass,118601.98
297,Germany,Biomass,118507.83
298,Germany,Biomass,118884.65
299,Germany,Biomass,118957.1
300,Germany,Biomass,119002.22
301,Germany,Biomass,118735.83
302,Germany,Biomass,118727.84
303,Germany,Biomass,118957.38
304,Germany,Biomass,119322.32
305,Germany,Biomass,118799.29
306,Germany,Biomass,119815.68
307,Germany,Biomass,121075
308,Germany,Biomass,121775.73
309,Germany,Biomass,121749.94
310,Germany,Biomass,121709.93
311,Germany,Biomass,120951.47
312,Germany,Biomass,121817.75
313,Germany,Biomass,121118.36
314,Germany,Biomass,120711.36
315,Germany,Biomass,122151.14
316,Germany,Biomass,122399.62
317,Germany,Biomass,122045.24
318,Germany,Biomass,120542.46
319,Germany,Biomass,120717.05
320,Germany,Biomass,118794.13
321,Germany,Biomass,117411.79
322,Germany,Biomass,117422.59
323,Germany,Biomass,117649.3
324,Germany,Biomass,118410.64
325,Germany,Biomass,117643.12
326,Germany,Biomass,118189.33
327,Germany,Biomass,120498.87
328,Germany,Biomass,119516.75
329,Germany,Biomass,119935.36
330,Germany,Biomass,119514.95
331,Germany,Biomass,119657.05
332,Germany,Biomass,119340.1
333,Germany,Biomass,119451.3
334,Germany,Biomass,119634.12
335,Germany,Biomass,117513.63
336,Germany,Biomass,119134.56
337,Germany,Biomass,119965.25
338,Germany,Biomass,119455.89
339,Germany,Biomass,118375.01
340,Germany,Biomass,117724.06
341,Germany,Biomass,117405.04
342,Germany,Biomass,116192.91
343,Germany,Biomass,119604.97
344,Germany,Biomass,122120.04
345,Germany,Biomass,121752.76
346,Germany,Biomass,120299.5
347,Germany,Biomass,120253.08
348,Germany,Biomass,121130.99
349,Germany,Biomass,121298.36
350,Germany,Biomass,121902.64
351,Germany,Biomass,122190.44
352,Germany,Biomass,122146.61
353,Germany,Biomass,119791.16
354,Germany,Biomass,120980.86
355,Germany,Biomass,121151.59
356,Germany,Biomass,121146.95
357,Germany,Biomass,122492.98
358,Germany,Biomass,122117.19
359,Germany,Biomass,122020.23
360,Germany,Biomass,120495.77
361,Germany,Biomass,119987.7
362,Germany,Biomass,120384.09
363,Germany,Biomass,119032.69
364,Germany,Biomass,118761.85
365,Germany,Biomass,4920.27
274,Germany,Dam Hydro,2642.45
275,Germany,Dam Hydro,3113.68
276,Germany,Dam Hydro,7294.96
277,Germany,Dam Hydro,8132.64
278,Germany,Dam Hydro,5346.85
279,Germany,Dam Hydro,7305.22
280,Germany,Dam Hydro,7201.89
281,Germany,Dam Hydro,4803.42
282,Germany,Dam Hydro,3130.43
283,Germany,Dam Hydro,6317.64
284,Germany,Dam Hydro,5788.61
285,Germany,Dam Hydro,8620.3
286,Germany,Dam Hydro,6758.38
287,Germany,Dam Hydro,8408.78
288,Germany,Dam Hydro,2282.46
289,Germany,Dam Hydro,1567.27
290,Germany,Dam Hydro,3930.14
291,Germany,Dam Hydro,4181.31
292,Germany,Dam Hydro,3987.97
293,Germany,Dam Hydro,4475.27
294,Germany,Dam Hydro,5463.87
295,Germany,Dam Hydro,2467.96
296,Germany,Dam Hydro,1876.64
297,Germany,Dam Hydro,1712.71
298,Germany,Dam Hydro,4425.3
299,Germany,Dam Hydro,4307.93
300,Germany,Dam Hydro,3739.85
301,Germany,Dam Hydro,4263.04
302,Germany,Dam Hydro,2029.9
303,Germany,Dam Hydro,2785.49
304,Germany,Dam Hydro,4327.42
305,Germany,Dam Hydro,2862.83
306,Germany,Dam Hydro,2245.47
307,Germany,Dam Hydro,3181.05
308,Germany,Dam Hydro,4614.88
309,Germany,Dam Hydro,1427.34
310,Germany,Dam Hydro,2270.47
311,Germany,Dam Hydro,1508.77
312,Germany,Dam Hydro,2864.18
313,Germany,Dam Hydro,3803.51
314,Germany,Dam Hydro,3526.69
315,Germany,Dam Hydro,4713.77
316,Germany,Dam Hydro,8327.34
317,Germany,Dam Hydro,3856.9
318,Germany,Dam Hydro,4872.56
319,Germany,Dam Hydro,4262.06
320,Germany,Dam Hydro,5770.81
321,Germany,Dam Hydro,4185.42
322,Germany,Dam Hydro,3814.81
323,Germany,Dam Hydro,2709.54
324,Germany,Dam Hydro,1979.98
325,Germany,Dam Hydro,5669.86
326,Germany,Dam Hydro,2878.93
327,Germany,Dam Hydro,1583.7
328,Germany,Dam Hydro,3093.13
329,Germany,Dam Hydro,2105.91
330,Germany,Dam Hydro,2004.25
331,Germany,Dam Hydro,2304.7
332,Germany,Dam Hydro,3864.77
333,Germany,Dam Hydro,3539.69
334,Germany,Dam Hydro,4729.16
335,Germany,Dam Hydro,4128.26
336,Germany,Dam Hydro,3484.25
337,Germany,Dam Hydro,1242.51
338,Germany,Dam Hydro,1806.14
339,Germany,Dam Hydro,3825.09
340,Germany,Dam Hydro,3315.2
341,Germany,Dam Hydro,2519.59
342,Germany,Dam Hydro,2854.96
343,Germany,Dam Hydro,2937.76
344,Germany,Dam Hydro,1185.38
345,Germany,Dam Hydro,1353.06
346,Germany,Dam Hydro,5408.43
347,Germany,Dam Hydro,5395.78
348,Germany,Dam Hydro,4457.78
